rank,word,count,freq_per_million
8160,overhead,22,10.997454
8161,considerably,22,10.997454
8162,lengths,22,10.997454
8163,nights,22,10.997454
8164,obsolete,22,10.997454
8165,precise,22,10.997454
8166,valued,22,10.997454
8167,historia,22,10.997454
8168,feminist,22,10.997454
8169,parody,22,10.997454
8170,preserving,22,10.997454
8171,bali,22,10.997454
8172,wake,22,10.997454
8173,mild,22,10.997454
8174,acceptance,22,10.997454
8175,assess,22,10.997454
8176,tested,22,10.997454
8177,judgment,22,10.997454
8178,nationalist,22,10.997454
8179,complaints,22,10.997454
8180,duration,22,10.997454
8181,santo,22,10.997454
8182,tiny,22,10.997454
8183,algorithm,22,10.997454
8184,min,22,10.997454
8185,honoured,22,10.997454
8186,possibilities,22,10.997454
8187,surpassed,22,10.997454
8188,trunk,22,10.997454
8189,jerome,22,10.997454
8190,crashed,22,10.997454
8191,investigators,22,10.997454
8192,presidency,22,10.997454
8193,upgrade,22,10.997454
8194,carriers,22,10.997454
8195,mongolia,22,10.997454
8196,reads,22,10.997454
8197,tempo,22,10.997454
8198,professors,22,10.997454
8199,colleague,22,10.997454
8200,scholarly,22,10.997454
8201,primera,22,10.997454
8202,dragoon,22,10.997454
8203,detachment,22,10.997454
8204,sands,22,10.997454
8205,webster,22,10.997454
8206,capacities,22,10.997454
8207,hook,22,10.997454
8208,interstate,22,10.997454
8209,minimal,22,10.997454
8210,prevalent,22,10.997454
8211,nutrient,22,10.997454
8212,offs,22,10.997454
8213,experiencing,22,10.997454
8214,olympedia,22,10.997454
8215,interrupted,22,10.997454
8216,deer,22,10.997454
8217,reynolds,22,10.997454
8218,corrupt,22,10.997454
8219,reorganized,22,10.997454
8220,settle,22,10.997454
8221,salisbury,22,10.997454
8222,crest,22,10.997454
8223,html,22,10.997454
8224,wheat,22,10.997454
8225,exercises,22,10.997454
8226,switching,22,10.997454
8227,kolkata,22,10.997454
8228,constituent,22,10.997454
8229,regulated,22,10.997454
8230,yuri,22,10.997454
8231,hung,22,10.997454
8232,rouen,22,10.997454
8233,shaft,22,10.997454
8234,supporter,22,10.997454
8235,lulu,22,10.997454
8236,judgement,22,10.997454
8237,delegate,22,10.997454
8238,measurement,22,10.997454
8239,wished,22,10.997454
8240,keeps,22,10.997454
8241,angular,22,10.997454
8242,cube,22,10.997454
8243,preparations,22,10.997454
8244,commanders,22,10.997454
8245,bolt,22,10.997454
8246,peng,22,10.997454
8247,circuits,22,10.997454
8248,inclusive,22,10.997454
8249,belle,22,10.997454
8250,dynamo,22,10.997454
8251,emerge,22,10.997454
8252,quantity,22,10.997454
8253,sail,22,10.997454
8254,synopsis,22,10.997454
8255,kyoto,22,10.997454
8256,owns,22,10.997454
8257,affordable,22,10.997454
8258,interchange,22,10.997454
8259,em,22,10.997454
8260,counterparts,22,10.997454
8261,kumar,22,10.997454
8262,rm,22,10.997454
8263,bitter,22,10.997454
8264,spy,22,10.997454
8265,pocket,22,10.997454
8266,tuning,22,10.997454
8267,bomber,22,10.997454
8268,bombing,22,10.997454
8269,shareholders,22,10.997454
8270,webber,22,10.997454
8271,balloon,22,10.997454
8272,resides,22,10.997454
8273,pauline,22,10.997454
8274,fixture,22,10.997454
8275,acclaimed,22,10.997454
8276,anil,22,10.997454
8277,bolsheviks,22,10.997454
8278,settling,22,10.997454
8279,slender,22,10.997454
8280,naik,22,10.997454
8281,possess,22,10.997454
8282,appointments,22,10.997454
8283,hostile,22,10.997454
8284,ix,22,10.997454
8285,apartments,22,10.997454
8286,dustin,22,10.997454
8287,stephens,22,10.997454
8288,hang,22,10.997454
8289,nurses,22,10.997454
8290,westminster,22,10.997454
8291,weakened,22,10.997454
8292,thomson,22,10.997454
8293,geppetto,22,10.997454
8294,shadows,22,10.997454
8295,tackles,22,10.997454
8296,medemblik,22,10.997454
8297,juniors,22,10.997454
8298,openly,22,10.997454
8299,bounded,22,10.997454
8300,communicate,22,10.997454
8301,walsingham,22,10.997454
8302,lowe,22,10.997454
8303,fraser,22,10.997454
8304,mohamed,22,10.997454
8305,stolen,22,10.997454
8306,vertex,22,10.997454
8307,symphonic,22,10.997454
8308,doyle,22,10.997454
8309,shuming,22,10.997454
8310,interpretations,22,10.997454
8311,gong,22,10.997454
8312,kidnapped,22,10.997454
8313,amazing,22,10.997454
8314,emergent,22,10.997454
8315,preference,22,10.997454
8316,marvin,22,10.997454
8317,encountered,22,10.997454
8318,compton,22,10.997454
8319,dolphin,22,10.997454
8320,kallara,22,10.997454
8321,eruption,22,10.997454
8322,suzuki,22,10.997454
8323,widowed,22,10.997454
8324,dover,22,10.997454
8325,marlena,22,10.997454
8326,andersen,22,10.997454
8327,pakistani,22,10.997454
8328,mans,22,10.997454
8329,noor,22,10.997454
8330,georg,22,10.997454
8331,fungi,22,10.997454
8332,ordinance,22,10.997454
8333,sheridan,22,10.997454
8334,smithsonian,22,10.997454
8335,efl,22,10.997454
8336,honeycomb,22,10.997454
8337,thu,22,10.997454
8338,cannes,22,10.997454
8339,dystrophic,22,10.997454
8340,complexes,22,10.997454
8341,instagram,22,10.997454
8342,buisman,22,10.997454
8343,canton,22,10.997454
8344,ham,22,10.997454
8345,orion,22,10.997454
8346,terminated,22,10.997454
8347,lung,22,10.997454
8348,tunisia,22,10.997454
8349,centipede,22,10.997454
8350,banded,22,10.997454
8351,northward,22,10.997454
8352,obbba,22,10.997454
8353,edric,22,10.997454
8354,nl,22,10.997454
8355,calmy,22,10.997454
8356,boycott,22,10.997454
8357,glc,22,10.997454
8358,communion,22,10.997454
8359,baum,22,10.997454
8360,rangle,22,10.997454
8361,bugle,22,10.997454
8362,landfall,22,10.997454
8363,polymerase,22,10.997454
8364,unesco,22,10.997454
8365,mbox,22,10.997454
8366,temsah,22,10.997454
8367,insect,22,10.997454
8368,eurosport,22,10.997454
8369,penitents,22,10.997454
8370,textstyle,22,10.997454
8371,murina,22,10.997454
8372,exp,22,10.997454
8373,kaskinen,22,10.997454
8374,mukhtar,22,10.997454
8375,stackrel,22,10.997454
8376,alg,22,10.997454
8377,quinn,21,10.49757
8378,likes,21,10.49757
8379,deadline,21,10.49757
8380,investigating,21,10.49757
8381,premise,21,10.49757
8382,determination,21,10.49757
8383,elisabeth,21,10.49757
8384,let's,21,10.49757
8385,wingspan,21,10.49757
8386,shin,21,10.49757
8387,mad,21,10.49757
8388,jamaica,21,10.49757
8389,borrowed,21,10.49757
8390,drops,21,10.49757
8391,commitment,21,10.49757
8392,quad,21,10.49757
8393,imagination,21,10.49757
8394,categorized,21,10.49757
8395,triggered,21,10.49757
8396,armidale,21,10.49757
8397,fitzgerald,21,10.49757
8398,nursing,21,10.49757
8399,hamlets,21,10.49757
8400,surrendered,21,10.49757
8401,lined,21,10.49757
8402,inmates,21,10.49757
8403,unusually,21,10.49757
8404,mickey,21,10.49757
8405,bi,21,10.49757
8406,alphabet,21,10.49757
8407,propaganda,21,10.49757
8408,contributor,21,10.49757
8409,illustration,21,10.49757
8410,commemorate,21,10.49757
8411,alert,21,10.49757
8412,wiltshire,21,10.49757
8413,controller,21,10.49757
8414,scattering,21,10.49757
8415,hatred,21,10.49757
8416,sacrifice,21,10.49757
8417,tanya,21,10.49757
8418,damages,21,10.49757
8419,promises,21,10.49757
8420,bag,21,10.49757
8421,ambulance,21,10.49757
8422,survives,21,10.49757
8423,molly,21,10.49757
8424,tyler,21,10.49757
8425,ethnicity,21,10.49757
8426,enrollment,21,10.49757
8427,ballroom,21,10.49757
8428,barnes,21,10.49757
8429,pedestrian,21,10.49757
8430,trench,21,10.49757
8431,virtue,21,10.49757
8432,calligraphy,21,10.49757
8433,diaspora,21,10.49757
8434,investigative,21,10.49757
8435,analyzed,21,10.49757
8436,vaccine,21,10.49757
8437,automobiles,21,10.49757
8438,substantially,21,10.49757
8439,grossed,21,10.49757
8440,temperance,21,10.49757
8441,chairperson,21,10.49757
8442,essence,21,10.49757
8443,combine,21,10.49757
8444,rockets,21,10.49757
8445,ga,21,10.49757
8446,explanation,21,10.49757
8447,eleventh,21,10.49757
8448,roma,21,10.49757
8449,advantages,21,10.49757
8450,locked,21,10.49757
8451,proven,21,10.49757
8452,preceding,21,10.49757
8453,strikeouts,21,10.49757
8454,kai,21,10.49757
8455,debates,21,10.49757
8456,spines,21,10.49757
8457,bennett,21,10.49757
8458,reactor,21,10.49757
8459,trace,21,10.49757
8460,opted,21,10.49757
8461,ec,21,10.49757
8462,adaptations,21,10.49757
8463,sensory,21,10.49757
8464,fuscous,21,10.49757
8465,patch,21,10.49757
8466,scrapped,21,10.49757
8467,chimney,21,10.49757
8468,babinski,21,10.49757
8469,tract,21,10.49757
8470,confusion,21,10.49757
8471,comparing,21,10.49757
8472,affecting,21,10.49757
8473,gable,21,10.49757
8474,filmmakers,21,10.49757
8475,allocation,21,10.49757
8476,prizes,21,10.49757
8477,submerged,21,10.49757
8478,approaching,21,10.49757
8479,insufficient,21,10.49757
8480,specialists,21,10.49757
8481,evaluate,21,10.49757
8482,alexandria,21,10.49757
8483,reasonable,21,10.49757
8484,phillip,21,10.49757
8485,observe,21,10.49757
8486,preferences,21,10.49757
8487,eliza,21,10.49757
8488,item,21,10.49757
8489,longtime,21,10.49757
8490,yearly,21,10.49757
8491,reconnaissance,21,10.49757
8492,thorn,21,10.49757
8493,prairie,21,10.49757
8494,depend,21,10.49757
8495,declining,21,10.49757
8496,tar,21,10.49757
8497,relocating,21,10.49757
8498,physiology,21,10.49757
8499,gibbs,21,10.49757
8500,badminton,21,10.49757
8501,bwf,21,10.49757
8502,halt,21,10.49757
8503,raises,21,10.49757
8504,fake,21,10.49757
8505,baird,21,10.49757
8506,reissued,21,10.49757
8507,amy,21,10.49757
8508,bn,21,10.49757
8509,mound,21,10.49757
8510,herbs,21,10.49757
8511,marching,21,10.49757
8512,performs,21,10.49757
8513,correspondent,21,10.49757
8514,strict,21,10.49757
8515,fronted,21,10.49757
8516,sicily,21,10.49757
8517,regulate,21,10.49757
8518,sergei,21,10.49757
8519,arranger,21,10.49757
8520,savage,21,10.49757
8521,peasants,21,10.49757
8522,prosperity,21,10.49757
8523,ab,21,10.49757
8524,wishing,21,10.49757
8525,blessed,21,10.49757
8526,permit,21,10.49757
8527,digitally,21,10.49757
8528,mere,21,10.49757
8529,burke,21,10.49757
8530,clifford,21,10.49757
8531,postwar,21,10.49757
8532,disputes,21,10.49757
8533,marina,21,10.49757
8534,assume,21,10.49757
8535,streak,21,10.49757
8536,resolve,21,10.49757
8537,marker,21,10.49757
8538,shoots,21,10.49757
8539,successive,21,10.49757
8540,unreleased,21,10.49757
8541,controversies,21,10.49757
8542,casualties,21,10.49757
8543,divisional,21,10.49757
8544,tudor,21,10.49757
8545,regimental,21,10.49757
8546,underway,21,10.49757
8547,kathleen,21,10.49757
8548,lovers,21,10.49757
8549,audition,21,10.49757
8550,showcase,21,10.49757
8551,airing,21,10.49757
8552,claudia,21,10.49757
8553,councillors,21,10.49757
8554,leonardo,21,10.49757
8555,realistic,21,10.49757
8556,branded,21,10.49757
8557,quit,21,10.49757
8558,fischer,21,10.49757
8559,sussex,21,10.49757
8560,malay,21,10.49757
8561,answered,21,10.49757
8562,boulder,21,10.49757
8563,um,21,10.49757
8564,accommodation,21,10.49757
8565,toll,21,10.49757
8566,lengthy,21,10.49757
8567,pumped,21,10.49757
8568,fury,21,10.49757
8569,bombs,21,10.49757
8570,successes,21,10.49757
8571,sponsorship,21,10.49757
8572,economist,21,10.49757
8573,enid,21,10.49757
8574,author's,21,10.49757
8575,fjord,21,10.49757
8576,naked,21,10.49757
8577,kwon,21,10.49757
8578,salary,21,10.49757
8579,aboriginal,21,10.49757
8580,racism,21,10.49757
8581,cabaret,21,10.49757
8582,marcos,21,10.49757
8583,mcdonald,21,10.49757
8584,interception,21,10.49757
8585,brock,21,10.49757
8586,harrison,21,10.49757
8587,waterloo,21,10.49757
8588,ghana,21,10.49757
8589,senegal,21,10.49757
8590,institutes,21,10.49757
8591,eleanor,21,10.49757
8592,medication,21,10.49757
8593,usda,21,10.49757
8594,invest,21,10.49757
8595,correctly,21,10.49757
8596,clearing,21,10.49757
8597,homage,21,10.49757
8598,weighed,21,10.49757
8599,volcano,21,10.49757
8600,lambda,21,10.49757
8601,barrett,21,10.49757
8602,mistress,21,10.49757
8603,brabson's,21,10.49757
8604,kurt,21,10.49757
8605,norms,21,10.49757
8606,yaquan,21,10.49757
8607,confucianism,21,10.49757
8608,calgary,21,10.49757
8609,giorgio,21,10.49757
8610,macedonia,21,10.49757
8611,rust,21,10.49757
8612,nato,21,10.49757
8613,notion,21,10.49757
8614,fresno,21,10.49757
8615,outlet,21,10.49757
8616,financially,21,10.49757
8617,rand,21,10.49757
8618,byrd,21,10.49757
8619,bo,21,10.49757
8620,stoller,21,10.49757
8621,burmese,21,10.49757
8622,ya,21,10.49757
8623,norwich,21,10.49757
8624,johann,21,10.49757
8625,salman,21,10.49757
8626,brewers,21,10.49757
8627,pit,21,10.49757
8628,mcewen,21,10.49757
8629,bike,21,10.49757
8630,trillion,21,10.49757
8631,sect,21,10.49757
8632,karsner,21,10.49757
8633,fda,21,10.49757
8634,resignation,21,10.49757
8635,astana,21,10.49757
8636,tribes,21,10.49757
8637,spilurus,21,10.49757
8638,gertrude,21,10.49757
8639,sheng,21,10.49757
8640,aries,21,10.49757
8641,chrysler,21,10.49757
8642,fairmont,21,10.49757
8643,exeter,21,10.49757
8644,fia,21,10.49757
8645,jonas,21,10.49757
8646,antarctic,21,10.49757
8647,animikie,21,10.49757
8648,orogeny,21,10.49757
8649,taker,21,10.49757
8650,polls,21,10.49757
8651,ekman,21,10.49757
8652,cdot,21,10.49757
8653,widget,21,10.49757
8654,shelton,21,10.49757
8655,potsdam,21,10.49757
8656,procurement,21,10.49757
8657,tarih,21,10.49757
8658,slavic,21,10.49757
8659,arbor,21,10.49757
8660,rit,21,10.49757
8661,xianzong,21,10.49757
8662,planitia,21,10.49757
8663,ld,21,10.49757
8664,cavalleggeri,21,10.49757
8665,nieuwenhuis,21,10.49757
8666,espichel,21,10.49757
8667,theropod,21,10.49757
8668,cae,21,10.49757
8669,shafter,21,10.49757
8670,duan,21,10.49757
8671,wuxia,21,10.49757
8672,laureate,20,9.997686
8673,confronts,20,9.997686
8674,reel,20,9.997686
8675,prague,20,9.997686
8676,pond,20,9.997686
8677,mythology,20,9.997686
8678,flesh,20,9.997686
8679,torres,20,9.997686
8680,particle,20,9.997686
8681,exo,20,9.997686
8682,electron,20,9.997686
8683,inheritance,20,9.997686
8684,fence,20,9.997686
8685,likewise,20,9.997686
8686,associates,20,9.997686
8687,rhine,20,9.997686
8688,catches,20,9.997686
8689,feminine,20,9.997686
8690,dispatched,20,9.997686
8691,programmed,20,9.997686
8692,healing,20,9.997686
8693,saves,20,9.997686
8694,bulk,20,9.997686
8695,islanders,20,9.997686
8696,columnist,20,9.997686
8697,ada,20,9.997686
8698,trevor,20,9.997686
8699,shipyard,20,9.997686
8700,raiders,20,9.997686
8701,carlisle,20,9.997686
8702,monkey,20,9.997686
8703,reluctant,20,9.997686
8704,partisan,20,9.997686
8705,singular,20,9.997686
8706,bloody,20,9.997686
8707,teamed,20,9.997686
8708,conventions,20,9.997686
8709,rosenkrantz,20,9.997686
8710,dispersed,20,9.997686
8711,recruiting,20,9.997686
8712,sixteenth,20,9.997686
8713,newark,20,9.997686
8714,ravi,20,9.997686
8715,venky,20,9.997686
8716,suffer,20,9.997686
8717,certainly,20,9.997686
8718,insists,20,9.997686
8719,adopting,20,9.997686
8720,brooks,20,9.997686
8721,secretly,20,9.997686
8722,reconcile,20,9.997686
8723,jealous,20,9.997686
8724,cuisine,20,9.997686
8725,behaviour,20,9.997686
8726,encourages,20,9.997686
8727,trauma,20,9.997686
8728,invites,20,9.997686
8729,forget,20,9.997686
8730,listen,20,9.997686
8731,nepali,20,9.997686
8732,sverdlovsk,20,9.997686
8733,providers,20,9.997686
8734,faculties,20,9.997686
8735,niche,20,9.997686
8736,unconscious,20,9.997686
8737,examine,20,9.997686
8738,assessed,20,9.997686
8739,davidson,20,9.997686
8740,sdr,20,9.997686
8741,terrorism,20,9.997686
8742,artifacts,20,9.997686
8743,doo,20,9.997686
8744,enzyme,20,9.997686
8745,evangelical,20,9.997686
8746,capitol,20,9.997686
8747,choosing,20,9.997686
8748,xavier,20,9.997686
8749,biodiversity,20,9.997686
8750,shootout,20,9.997686
8751,dukes,20,9.997686
8752,diplomacy,20,9.997686
8753,aluminium,20,9.997686
8754,litre,20,9.997686
8755,launching,20,9.997686
8756,odd,20,9.997686
8757,certifications,20,9.997686
8758,anywhere,20,9.997686
8759,pins,20,9.997686
8760,cosmetic,20,9.997686
8761,twist,20,9.997686
8762,technically,20,9.997686
8763,baghdad,20,9.997686
8764,antique,20,9.997686
8765,olive,20,9.997686
8766,julie,20,9.997686
8767,pitches,20,9.997686
8768,pump,20,9.997686
8769,sire,20,9.997686
8770,pascal,20,9.997686
8771,yo,20,9.997686
8772,carnegie,20,9.997686
8773,coordinator,20,9.997686
8774,newfoundland,20,9.997686
8775,liver,20,9.997686
8776,contracted,20,9.997686
8777,appealed,20,9.997686
8778,freestyle,20,9.997686
8779,whitish,20,9.997686
8780,occupying,20,9.997686
8781,dots,20,9.997686
8782,ipc,20,9.997686
8783,sovereign,20,9.997686
8784,thermal,20,9.997686
8785,pillars,20,9.997686
8786,responses,20,9.997686
8787,tips,20,9.997686
8788,gains,20,9.997686
8789,packets,20,9.997686
8790,shareholder,20,9.997686
8791,reflection,20,9.997686
8792,ira,20,9.997686
8793,island's,20,9.997686
8794,nigerian,20,9.997686
8795,testimony,20,9.997686
8796,clinic,20,9.997686
8797,uncertainty,20,9.997686
8798,recorder,20,9.997686
8799,utc,20,9.997686
8800,ditch,20,9.997686
8801,barriers,20,9.997686
8802,planetary,20,9.997686
8803,sudan,20,9.997686
8804,hugo,20,9.997686
8805,clement,20,9.997686
8806,horizon,20,9.997686
8807,giuseppe,20,9.997686
8808,lok,20,9.997686
8809,confirm,20,9.997686
8810,tends,20,9.997686
8811,accomplishments,20,9.997686
8812,highlands,20,9.997686
8813,expeditions,20,9.997686
8814,enclosed,20,9.997686
8815,rises,20,9.997686
8816,excessive,20,9.997686
8817,supplying,20,9.997686
8818,factories,20,9.997686
8819,tribal,20,9.997686
8820,quarry,20,9.997686
8821,plaster,20,9.997686
8822,spp,20,9.997686
8823,cedar,20,9.997686
8824,beam,20,9.997686
8825,crescent,20,9.997686
8826,chi,20,9.997686
8827,stats,20,9.997686
8828,combinations,20,9.997686
8829,matching,20,9.997686
8830,ramos,20,9.997686
8831,sandown,20,9.997686
8832,woodland,20,9.997686
8833,magazine's,20,9.997686
8834,registry,20,9.997686
8835,uci,20,9.997686
8836,nation's,20,9.997686
8837,flanders,20,9.997686
8838,portrayal,20,9.997686
8839,captive,20,9.997686
8840,prosecutor,20,9.997686
8841,bee,20,9.997686
8842,bce,20,9.997686
8843,d',20,9.997686
8844,verlag,20,9.997686
8845,akhenaten,20,9.997686
8846,unfinished,20,9.997686
8847,accuracy,20,9.997686
8848,bathroom,20,9.997686
8849,dose,20,9.997686
8850,skeleton,20,9.997686
8851,coronavirus,20,9.997686
8852,flute,20,9.997686
8853,cello,20,9.997686
8854,flies,20,9.997686
8855,anonymous,20,9.997686
8856,barred,20,9.997686
8857,realize,20,9.997686
8858,ventral,20,9.997686
8859,otis,20,9.997686
8860,dec,20,9.997686
8861,frames,20,9.997686
8862,intolerance,20,9.997686
8863,unnamed,20,9.997686
8864,villain,20,9.997686
8865,lgbt,20,9.997686
8866,mecklenburg,20,9.997686
8867,arenas,20,9.997686
8868,vr,20,9.997686
8869,genres,20,9.997686
8870,neumann,20,9.997686
8871,conway,20,9.997686
8872,setup,20,9.997686
8873,subjected,20,9.997686
8874,auction,20,9.997686
8875,proclamation,20,9.997686
8876,pal,20,9.997686
8877,mla,20,9.997686
8878,willem,20,9.997686
8879,effectiveness,20,9.997686
8880,rajya,20,9.997686
8881,spectral,20,9.997686
8882,collector,20,9.997686
8883,incentive,20,9.997686
8884,urged,20,9.997686
8885,confrontation,20,9.997686
8886,titans,20,9.997686
8887,eighteenth,20,9.997686
8888,static,20,9.997686
8889,aiming,20,9.997686
8890,harsh,20,9.997686
8891,beloborodov,20,9.997686
8892,baaf,20,9.997686
8893,motocross,20,9.997686
8894,sanderson,20,9.997686
8895,heidelberg,20,9.997686
8896,reopened,20,9.997686
8897,drinks,20,9.997686
8898,excursion,20,9.997686
8899,kaio,20,9.997686
8900,broadcaster,20,9.997686
8901,malta,20,9.997686
8902,captained,20,9.997686
8903,salmon,20,9.997686
8904,staples,20,9.997686
8905,orchestral,20,9.997686
8906,magistrate,20,9.997686
8907,ag,20,9.997686
8908,xii,20,9.997686
8909,indeterminate,20,9.997686
8910,conversations,20,9.997686
8911,hume,20,9.997686
8912,yume,20,9.997686
8913,identities,20,9.997686
8914,introduces,20,9.997686
8915,menzies,20,9.997686
8916,hasidic,20,9.997686
8917,algorithms,20,9.997686
8918,reginald,20,9.997686
8919,humorous,20,9.997686
8920,barrington,20,9.997686
8921,reliable,20,9.997686
8922,randy,20,9.997686
8923,acids,20,9.997686
8924,graaff,20,9.997686
8925,tobacco,20,9.997686
8926,janata,20,9.997686
8927,rs,20,9.997686
8928,rendezvous,20,9.997686
8929,teammates,20,9.997686
8930,wound,20,9.997686
8931,faye,20,9.997686
8932,reptiles,20,9.997686
8933,palmyra,20,9.997686
8934,wolfe,20,9.997686
8935,rental,20,9.997686
8936,chloride,20,9.997686
8937,trentacoste,20,9.997686
8938,henley,20,9.997686
8939,easter,20,9.997686
8940,clearance,20,9.997686
8941,turin,20,9.997686
8942,vowels,20,9.997686
8943,vowel,20,9.997686
8944,galeana,20,9.997686
8945,vittorio,20,9.997686
8946,turismo,20,9.997686
8947,ore,20,9.997686
8948,barangay,20,9.997686
8949,dialects,20,9.997686
8950,mitsubishi,20,9.997686
8951,waylon,20,9.997686
8952,coined,20,9.997686
8953,leopard,20,9.997686
8954,socio,20,9.997686
8955,paleontologist,20,9.997686
8956,scarborough,20,9.997686
8957,strata,20,9.997686
8958,heats,20,9.997686
8959,squalus,20,9.997686
8960,narendra,20,9.997686
8961,folsom,20,9.997686
8962,srpska,20,9.997686
8963,nosadini,20,9.997686
8964,pga,20,9.997686
8965,bucharest,20,9.997686
8966,zeik,20,9.997686
8967,mystics,20,9.997686
8968,romero,20,9.997686
8969,yusheng,20,9.997686
8970,mister,20,9.997686
8971,catalpa,20,9.997686
8972,cudillero,20,9.997686
8973,nias,20,9.997686
8974,epc,20,9.997686
8975,viper,20,9.997686
8976,crystallins,20,9.997686
8977,parkinson's,20,9.997686
8978,heineken,20,9.997686
8979,eumundi,20,9.997686
8980,editura,20,9.997686
8981,pista,20,9.997686
8982,sauron,20,9.997686
8983,kostek,20,9.997686
8984,dagan,20,9.997686
8985,mier,20,9.997686
8986,pwee,20,9.997686
8987,broadcasters,19,9.497801
8988,documentaries,19,9.497801
8989,survivor,19,9.497801
8990,arte,19,9.497801
8991,galaxy,19,9.497801
8992,interact,19,9.497801
8993,ultra,19,9.497801
8994,differs,19,9.497801
8995,prejudice,19,9.497801
8996,potter,19,9.497801
8997,enables,19,9.497801
8998,daylight,19,9.497801
8999,relocation,19,9.497801
9000,ceded,19,9.497801
9001,jet,19,9.497801
9002,reminiscent,19,9.497801
9003,honey,19,9.497801
9004,gateway,19,9.497801
9005,partition,19,9.497801
9006,fletcher,19,9.497801
9007,cruiser,19,9.497801
9008,warrant,19,9.497801
9009,steady,19,9.497801
9010,eaton,19,9.497801
9011,dixie,19,9.497801
9012,fathers,19,9.497801
9013,spanning,19,9.497801
9014,ambush,19,9.497801
9015,ogulin,19,9.497801
9016,ja,19,9.497801
9017,thursday,19,9.497801
9018,mali,19,9.497801
9019,ninja,19,9.497801
9020,vertigo,19,9.497801
9021,nina,19,9.497801
9022,balkans,19,9.497801
9023,align,19,9.497801
9024,analytical,19,9.497801
9025,bangalore,19,9.497801
9026,commemoration,19,9.497801
9027,rubber,19,9.497801
9028,motorway,19,9.497801
9029,beams,19,9.497801
9030,ipad,19,9.497801
9031,antwerp,19,9.497801
9032,fulfilled,19,9.497801
9033,advertisements,19,9.497801
9034,viewing,19,9.497801
9035,niece,19,9.497801
9036,accent,19,9.497801
9037,definitely,19,9.497801
9038,kathy,19,9.497801
9039,imagine,19,9.497801
9040,abortion,19,9.497801
9041,investigated,19,9.497801
9042,unaware,19,9.497801
9043,stefan,19,9.497801
9044,convert,19,9.497801
9045,hardy,19,9.497801
9046,denise,19,9.497801
9047,suspect,19,9.497801
9048,boarding,19,9.497801
9049,payments,19,9.497801
9050,attractive,19,9.497801
9051,levi,19,9.497801
9052,molecules,19,9.497801
9053,bert,19,9.497801
9054,yourself,19,9.497801
9055,offerings,19,9.497801
9056,confirmation,19,9.497801
9057,prospect,19,9.497801
9058,disciplinary,19,9.497801
9059,andrew's,19,9.497801
9060,dove,19,9.497801
9061,brush,19,9.497801
9062,rebuilding,19,9.497801
9063,comparative,19,9.497801
9064,annie,19,9.497801
9065,porch,19,9.497801
9066,nineteen,19,9.497801
9067,attribution,19,9.497801
9068,walks,19,9.497801
9069,georgetown,19,9.497801
9070,dudley,19,9.497801
9071,suited,19,9.497801
9072,displacement,19,9.497801
9073,chrome,19,9.497801
9074,exported,19,9.497801
9075,batsman,19,9.497801
9076,perennial,19,9.497801
9077,botanist,19,9.497801
9078,ef,19,9.497801
9079,rotating,19,9.497801
9080,modifications,19,9.497801
9081,depressed,19,9.497801
9082,exotic,19,9.497801
9083,micro,19,9.497801
9084,superhero,19,9.497801
9085,pioneers,19,9.497801
9086,resume,19,9.497801
9087,specializes,19,9.497801
9088,entirety,19,9.497801
9089,yes,19,9.497801
9090,unfortunately,19,9.497801
9091,roche,19,9.497801
9092,definite,19,9.497801
9093,immune,19,9.497801
9094,occurrence,19,9.497801
9095,reflects,19,9.497801
9096,rai,19,9.497801
9097,tongue,19,9.497801
9098,differential,19,9.497801
9099,restriction,19,9.497801
9100,escaping,19,9.497801
9101,podium,19,9.497801
9102,pooja,19,9.497801
9103,iglesias,19,9.497801
9104,jumping,19,9.497801
9105,knox,19,9.497801
9106,cds,19,9.497801
9107,breakdown,19,9.497801
9108,creatures,19,9.497801
9109,stopping,19,9.497801
9110,nash,19,9.497801
9111,subsidiaries,19,9.497801
9112,taipei,19,9.497801
9113,judged,19,9.497801
9114,dong,19,9.497801
9115,detention,19,9.497801
9116,augustine,19,9.497801
9117,apostolic,19,9.497801
9118,eternal,19,9.497801
9119,tendency,19,9.497801
9120,philosophers,19,9.497801
9121,somewhere,19,9.497801
9122,bach,19,9.497801
9123,christina,19,9.497801
9124,sewage,19,9.497801
9125,eliminating,19,9.497801
9126,burning,19,9.497801
9127,summers,19,9.497801
9128,inverness,19,9.497801
9129,savoy,19,9.497801
9130,donation,19,9.497801
9131,reverend,19,9.497801
9132,greens,19,9.497801
9133,reds,19,9.497801
9134,blades,19,9.497801
9135,adviser,19,9.497801
9136,tears,19,9.497801
9137,violation,19,9.497801
9138,simpson,19,9.497801
9139,coliseum,19,9.497801
9140,cherokee,19,9.497801
9141,textile,19,9.497801
9142,bengals,19,9.497801
9143,hawks,19,9.497801
9144,icon,19,9.497801
9145,wa,19,9.497801
9146,winged,19,9.497801
9147,cola,19,9.497801
9148,trademark,19,9.497801
9149,natives,19,9.497801
9150,nautical,19,9.497801
9151,slip,19,9.497801
9152,preux,19,9.497801
9153,circa,19,9.497801
9154,bertouch,19,9.497801
9155,pharmacy,19,9.497801
9156,peasant,19,9.497801
9157,erupted,19,9.497801
9158,sally,19,9.497801
9159,reigning,19,9.497801
9160,beloved,19,9.497801
9161,valencia,19,9.497801
9162,refugee,19,9.497801
